eventID,occurrenceID,measurementType,measurementValue
45ee3031,6c4db631_1,individualSpeed,
45ee3031,6c4db631_1,bboxX,
45ee3031,6c4db631_1,bboxY,
45ee3031,6c4db631_1,bboxWidth,
45ee3031,6c4db631_1,bboxHeight,
45ee3031,6c4db631_1,classificationMethod,human
45ee3031,6c4db631_1,classifiedBy,Peter Desmet
45ee3031,73efdfb6_1,observationType,animal
45ee3031,73efdfb6_1,individualPositionRadius,
45ee3031,73efdfb6_1,individualPositionAngle,
45ee3031,73efdfb6_1,individualSpeed,
45ee3031,73efdfb6_1,bboxX,
45ee3031,73efdfb6_1,bboxY,
45ee3031,73efdfb6_1,bboxWidth,
45ee3031,73efdfb6_1,bboxHeight,
45ee3031,73efdfb6_1,classificationMethod,human
45ee3031,73efdfb6_1,classifiedBy,Peter Desmet
45ee3031,80ba0e0b_1,observationType,animal
45ee3031,80ba0e0b_1,individualPositionRadius,
45ee3031,80ba0e0b_1,individualPositionAngle,
45ee3031,80ba0e0b_1,individualSpeed,
45ee3031,80ba0e0b_1,bboxX,
45ee3031,80ba0e0b_1,bboxY,
45ee3031,80ba0e0b_1,bboxWidth,
45ee3031,80ba0e0b_1,bboxHeight,
45ee3031,80ba0e0b_1,classificationMethod,human
45ee3031,80ba0e0b_1,classifiedBy,Peter Desmet
45ee3031,89e33664_1,observationType,animal
45ee3031,89e33664_1,individualPositionRadius,
45ee3031,89e33664_1,individualPositionAngle,
45ee3031,89e33664_1,individualSpeed,
45ee3031,89e33664_1,bboxX,
45ee3031,89e33664_1,bboxY,
45ee3031,89e33664_1,bboxWidth,
45ee3031,89e33664_1,bboxHeight,
45ee3031,89e33664_1,classificationMethod,human
45ee3031,89e33664_1,classifiedBy,Peter Desmet
45ee3031,a6a07d02_1,observationType,animal
45ee3031,a6a07d02_1,individualPositionRadius,
45ee3031,a6a07d02_1,individualPositionAngle,
45ee3031,a6a07d02_1,individualSpeed,
45ee3031,a6a07d02_1,bboxX,
45ee3031,a6a07d02_1,bboxY,
45ee3031,a6a07d02_1,bboxWidth,
45ee3031,a6a07d02_1,bboxHeight,
45ee3031,a6a07d02_1,classificationMethod,human
45ee3031,a6a07d02_1,classifiedBy,Peter Desmet
45ee3031,b3c59481_1,observationType,animal
45ee3031,b3c59481_1,individualPositionRadius,
45ee3031,b3c59481_1,individualPositionAngle,
45ee3031,b3c59481_1,individualSpeed,
45ee3031,b3c59481_1,bboxX,
45ee3031,b3c59481_1,bboxY,
45ee3031,b3c59481_1,bboxWidth,
45ee3031,b3c59481_1,bboxHeight,
45ee3031,b3c59481_1,classificationMethod,human
45ee3031,b3c59481_1,classifiedBy,Peter Desmet
45ee3031,b6ff482b_1,observationType,animal
45ee3031,b6ff482b_1,individualPositionRadius,
45ee3031,b6ff482b_1,individualPositionAngle,
45ee3031,b6ff482b_1,individualSpeed,
45ee3031,b6ff482b_1,bboxX,
45ee3031,b6ff482b_1,bboxY,
45ee3031,b6ff482b_1,bboxWidth,
45ee3031,b6ff482b_1,bboxHeight,
45ee3031,b6ff482b_1,classificationMethod,human
45ee3031,b6ff482b_1,classifiedBy,Peter Desmet
45ee3031,b9da91c2_1,observationType,animal
45ee3031,b9da91c2_1,individualPositionRadius,
45ee3031,b9da91c2_1,individualPositionAngle,
45ee3031,b9da91c2_1,individualSpeed,
45ee3031,b9da91c2_1,bboxX,
45ee3031,b9da91c2_1,bboxY,
45ee3031,b9da91c2_1,bboxWidth,
45ee3031,b9da91c2_1,bboxHeight,
45ee3031,b9da91c2_1,classificationMethod,human
45ee3031,b9da91c2_1,classifiedBy,Peter Desmet
45ee3031,bba70d2c_1,observationType,animal
45ee3031,bba70d2c_1,individualPositionRadius,
45ee3031,bba70d2c_1,individualPositionAngle,
45ee3031,bba70d2c_1,individualSpeed,
45ee3031,bba70d2c_1,bboxX,
45ee3031,bba70d2c_1,bboxY,
45ee3031,bba70d2c_1,bboxWidth,
45ee3031,bba70d2c_1,bboxHeight,
45ee3031,bba70d2c_1,classificationMethod,human
45ee3031,bba70d2c_1,classifiedBy,Peter Desmet
45ee3031,be5d44fd_1,observationType,animal
45ee3031,be5d44fd_1,individualPositionRadius,
45ee3031,be5d44fd_1,individualPositionAngle,
45ee3031,be5d44fd_1,individualSpeed,
45ee3031,be5d44fd_1,bboxX,
45ee3031,be5d44fd_1,bboxY,
45ee3031,be5d44fd_1,bboxWidth,
45ee3031,be5d44fd_1,bboxHeight,
45ee3031,be5d44fd_1,classificationMethod,human
45ee3031,be5d44fd_1,classifiedBy,Peter Desmet
45ee3031,cb2cf96f_1,observationType,animal
45ee3031,cb2cf96f_1,individualPositionRadius,
45ee3031,cb2cf96f_1,individualPositionAngle,
45ee3031,cb2cf96f_1,individualSpeed,
45ee3031,cb2cf96f_1,bboxX,
45ee3031,cb2cf96f_1,bboxY,
45ee3031,cb2cf96f_1,bboxWidth,
45ee3031,cb2cf96f_1,bboxHeight,
45ee3031,cb2cf96f_1,classificationMethod,human
45ee3031,cb2cf96f_1,classifiedBy,Peter Desmet
45ee3031,cc50edaa_1,observationType,animal
45ee3031,cc50edaa_1,individualPositionRadius,
45ee3031,cc50edaa_1,individualPositionAngle,
45ee3031,cc50edaa_1,individualSpeed,
45ee3031,cc50edaa_1,bboxX,
45ee3031,cc50edaa_1,bboxY,
45ee3031,cc50edaa_1,bboxWidth,
45ee3031,cc50edaa_1,bboxHeight,
45ee3031,cc50edaa_1,classificationMethod,human
45ee3031,cc50edaa_1,classifiedBy,Peter Desmet
45ee3031,ccb03b7e_1,observationType,animal
45ee3031,ccb03b7e_1,individualPositionRadius,
45ee3031,ccb03b7e_1,individualPositionAngle,
45ee3031,ccb03b7e_1,individualSpeed,
45ee3031,ccb03b7e_1,bboxX,
45ee3031,ccb03b7e_1,bboxY,
45ee3031,ccb03b7e_1,bboxWidth,
45ee3031,ccb03b7e_1,bboxHeight,
45ee3031,ccb03b7e_1,classificationMethod,human
45ee3031,ccb03b7e_1,classifiedBy,Peter Desmet
45ee3031,d32c67ed_1,observationType,animal
45ee3031,d32c67ed_1,individualPositionRadius,
45ee3031,d32c67ed_1,individualPositionAngle,
45ee3031,d32c67ed_1,individualSpeed,
45ee3031,d32c67ed_1,bboxX,
45ee3031,d32c67ed_1,bboxY,
45ee3031,d32c67ed_1,bboxWidth,
45ee3031,d32c67ed_1,bboxHeight,
45ee3031,d32c67ed_1,classificationMethod,human
45ee3031,d32c67ed_1,classifiedBy,Peter Desmet
45ee3031,da6db024_1,observationType,animal
45ee3031,da6db024_1,individualPositionRadius,
45ee3031,da6db024_1,individualPositionAngle,
45ee3031,da6db024_1,individualSpeed,
45ee3031,da6db024_1,bboxX,
45ee3031,da6db024_1,bboxY,
45ee3031,da6db024_1,bboxWidth,
45ee3031,da6db024_1,bboxHeight,
45ee3031,da6db024_1,classificationMethod,human
45ee3031,da6db024_1,classifiedBy,Peter Desmet
45ee3031,f47cdfd8_1,observationType,animal
45ee3031,f47cdfd8_1,individualPositionRadius,
45ee3031,f47cdfd8_1,individualPositionAngle,
45ee3031,f47cdfd8_1,individualSpeed,
45ee3031,f47cdfd8_1,bboxX,
45ee3031,f47cdfd8_1,bboxY,
45ee3031,f47cdfd8_1,bboxWidth,
45ee3031,f47cdfd8_1,bboxHeight,
45ee3031,f47cdfd8_1,classificationMethod,human
45ee3031,f47cdfd8_1,classifiedBy,Peter Desmet
45ee3031,f5707f70,observationType,animal
45ee3031,f5707f70,individualPositionRadius,
45ee3031,f5707f70,individualPositionAngle,
45ee3031,f5707f70,individualSpeed,
45ee3031,f5707f70,bboxX,
45ee3031,f5707f70,bboxY,
45ee3031,f5707f70,bboxWidth,
45ee3031,f5707f70,bboxHeight,
45ee3031,f5707f70,classificationMethod,human
45ee3031,f5707f70,classifiedBy,Danny Van der beeck
45ee3031,fbf8292b_1,observationType,animal
45ee3031,fbf8292b_1,individualPositionRadius,
45ee3031,fbf8292b_1,individualPositionAngle,
45ee3031,fbf8292b_1,individualSpeed,
45ee3031,fbf8292b_1,bboxX,
45ee3031,fbf8292b_1,bboxY,
45ee3031,fbf8292b_1,bboxWidth,
45ee3031,fbf8292b_1,bboxHeight,
45ee3031,fbf8292b_1,classificationMethod,human
45ee3031,fbf8292b_1,classifiedBy,Peter Desmet
4bb69c45,07840dcc_1,observationType,animal
4bb69c45,07840dcc_1,individualPositionRadius,
4bb69c45,07840dcc_1,individualPositionAngle,
4bb69c45,07840dcc_1,individualSpeed,
4bb69c45,07840dcc_1,bboxX,
4bb69c45,07840dcc_1,bboxY,
4bb69c45,07840dcc_1,bboxWidth,
4bb69c45,07840dcc_1,bboxHeight,
4bb69c45,07840dcc_1,classificationMethod,human
4bb69c45,07840dcc_1,classifiedBy,Peter Desmet
4bb69c45,12ce5004_1,observationType,animal
4bb69c45,12ce5004_1,individualPositionRadius,
4bb69c45,12ce5004_1,individualPositionAngle,
4bb69c45,12ce5004_1,individualSpeed,
4bb69c45,12ce5004_1,bboxX,
4bb69c45,12ce5004_1,bboxY,
4bb69c45,12ce5004_1,bboxWidth,
4bb69c45,12ce5004_1,bboxHeight,
4bb69c45,12ce5004_1,classificationMethod,human
4bb69c45,12ce5004_1,classifiedBy,Peter Desmet
4bb69c45,401386c7_1,observationType,animal
4bb69c45,401386c7_1,individualPositionRadius,
4bb69c45,401386c7_1,individualPositionAngle,
4bb69c45,401386c7_1,individualSpeed,
4bb69c45,401386c7_1,bboxX,
4bb69c45,401386c7_1,bboxY,
4bb69c45,401386c7_1,bboxWidth,
4bb69c45,401386c7_1,bboxHeight,
4bb69c45,401386c7_1,classificationMethod,human
4bb69c45,401386c7_1,classifiedBy,Peter Desmet
4bb69c45,64734615_1,observationType,animal
4bb69c45,64734615_1,individualPositionRadius,
4bb69c45,64734615_1,individualPositionAngle,
4bb69c45,64734615_1,individualSpeed,
4bb69c45,64734615_1,bboxX,
4bb69c45,64734615_1,bboxY,
4bb69c45,64734615_1,bboxWidth,
4bb69c45,64734615_1,bboxHeight,
4bb69c45,64734615_1,classificationMethod,human
4bb69c45,64734615_1,classifiedBy,Peter Desmet
4bb69c45,705e6036,observationType,animal
4bb69c45,705e6036,individualPositionRadius,
4bb69c45,705e6036,individualPositionAngle,
4bb69c45,705e6036,individualSpeed,
4bb69c45,705e6036,bboxX,
4bb69c45,705e6036,bboxY,
4bb69c45,705e6036,bboxWidth,
4bb69c45,705e6036,bboxHeight,
4bb69c45,705e6036,classificationMethod,human
4bb69c45,705e6036,classifiedBy,Danny Van der beeck
4bb69c45,97140835_1,observationType,animal
4bb69c45,97140835_1,individualPositionRadius,
4bb69c45,97140835_1,individualPositionAngle,
4bb69c45,97140835_1,individualSpeed,
4bb69c45,97140835_1,bboxX,
4bb69c45,97140835_1,bboxY,
4bb69c45,97140835_1,bboxWidth,
4bb69c45,97140835_1,bboxHeight,
4bb69c45,97140835_1,classificationMethod,human
4bb69c45,97140835_1,classifiedBy,Peter Desmet
4bb69c45,b8690a15_1,observationType,animal
4bb69c45,b8690a15_1,individualPositionRadius,
4bb69c45,b8690a15_1,individualPositionAngle,
4bb69c45,b8690a15_1,individualSpeed,
4bb69c45,b8690a15_1,bboxX,
4bb69c45,b8690a15_1,bboxY,
4bb69c45,b8690a15_1,bboxWidth,
4bb69c45,b8690a15_1,bboxHeight,
4bb69c45,b8690a15_1,classificationMethod,human
4bb69c45,b8690a15_1,classifiedBy,Peter Desmet
4bb69c45,ca3ff293_1,observationType,animal
4bb69c45,ca3ff293_1,individualPositionRadius,
4bb69c45,ca3ff293_1,individualPositionAngle,
4bb69c45,ca3ff293_1,individualSpeed,
4bb69c45,ca3ff293_1,bboxX,
4bb69c45,ca3ff293_1,bboxY,
4bb69c45,ca3ff293_1,bboxWidth,
4bb69c45,ca3ff293_1,bboxHeight,
4bb69c45,ca3ff293_1,classificationMethod,human
4bb69c45,ca3ff293_1,classifiedBy,Peter Desmet
4bb69c45,d1326349_1,observationType,animal
4bb69c45,d1326349_1,individualPositionRadius,
4bb69c45,d1326349_1,individualPositionAngle,
4bb69c45,d1326349_1,individualSpeed,
4bb69c45,d1326349_1,bboxX,
4bb69c45,d1326349_1,bboxY,
4bb69c45,d1326349_1,bboxWidth,
4bb69c45,d1326349_1,bboxHeight,
4bb69c45,d1326349_1,classificationMethod,human
4bb69c45,d1326349_1,classifiedBy,Peter Desmet
4bb69c45,e8b8e44c_1,observationType,animal
4bb69c45,e8b8e44c_1,individualPositionRadius,
4bb69c45,e8b8e44c_1,individualPositionAngle,
4bb69c45,e8b8e44c_1,individualSpeed,
4bb69c45,e8b8e44c_1,bboxX,
4bb69c45,e8b8e44c_1,bboxY,
4bb69c45,e8b8e44c_1,bboxWidth,
4bb69c45,e8b8e44c_1,bboxHeight,
4bb69c45,e8b8e44c_1,classificationMethod,human
4bb69c45,e8b8e44c_1,classifiedBy,Peter Desmet
4bb69c45,f372acaf_1,observationType,animal
4bb69c45,f372acaf_1,individualPositionRadius,
4bb69c45,f372acaf_1,individualPositionAngle,
4bb69c45,f372acaf_1,individualSpeed,
4bb69c45,f372acaf_1,bboxX,
4bb69c45,f372acaf_1,bboxY,
4bb69c45,f372acaf_1,bboxWidth,
4bb69c45,f372acaf_1,bboxHeight,
4bb69c45,f372acaf_1,classificationMethod,human
4bb69c45,f372acaf_1,classifiedBy,Peter Desmet
4c03e12a,4776e031_1,observationType,blank
4c03e12a,4776e031_1,individualPositionRadius,
4c03e12a,4776e031_1,individualPositionAngle,
4c03e12a,4776e031_1,individualSpeed,
4c03e12a,4776e031_1,bboxX,
4c03e12a,4776e031_1,bboxY,
4c03e12a,4776e031_1,bboxWidth,
4c03e12a,4776e031_1,bboxHeight,
4c03e12a,4776e031_1,classificationMethod,human
4c03e12a,4776e031_1,classifiedBy,Peter Desmet
4c03e12a,6180f232_1,observationType,animal
4c03e12a,6180f232_1,individualPositionRadius,
4c03e12a,6180f232_1,individualPositionAngle,
4c03e12a,6180f232_1,individualSpeed,
4c03e12a,6180f232_1,bboxX,
4c03e12a,6180f232_1,bboxY,
4c03e12a,6180f232_1,bboxWidth,
4c03e12a,6180f232_1,bboxHeight,
4c03e12a,6180f232_1,classificationMethod,human
4c03e12a,6180f232_1,classifiedBy,Peter Desmet
4c03e12a,64e03524_1,observationType,animal
4c03e12a,64e03524_1,individualPositionRadius,
4c03e12a,64e03524_1,individualPositionAngle,
4c03e12a,64e03524_1,individualSpeed,
4c03e12a,64e03524_1,bboxX,
4c03e12a,64e03524_1,bboxY,
4c03e12a,64e03524_1,bboxWidth,
4c03e12a,64e03524_1,bboxHeight,
4c03e12a,64e03524_1,classificationMethod,human
4c03e12a,64e03524_1,classifiedBy,Peter Desmet
4c03e12a,6dc44acb_1,observationType,animal
4c03e12a,6dc44acb_1,individualPositionRadius,
4c03e12a,6dc44acb_1,individualPositionAngle,
4c03e12a,6dc44acb_1,individualSpeed,
4c03e12a,6dc44acb_1,bboxX,
4c03e12a,6dc44acb_1,bboxY,
4c03e12a,6dc44acb_1,bboxWidth,
4c03e12a,6dc44acb_1,bboxHeight,
4c03e12a,6dc44acb_1,classificationMethod,human
4c03e12a,6dc44acb_1,classifiedBy,Peter Desmet
4c03e12a,7c304fdb_1,observationType,blank
4c03e12a,7c304fdb_1,individualPositionRadius,
4c03e12a,7c304fdb_1,individualPositionAngle,
4c03e12a,7c304fdb_1,individualSpeed,
4c03e12a,7c304fdb_1,bboxX,
4c03e12a,7c304fdb_1,bboxY,
4c03e12a,7c304fdb_1,bboxWidth,
4c03e12a,7c304fdb_1,bboxHeight,
4c03e12a,7c304fdb_1,classificationMethod,human
4c03e12a,7c304fdb_1,classifiedBy,Peter Desmet
4c03e12a,9d0e655e_1,observationType,blank
4c03e12a,9d0e655e_1,individualPositionRadius,
4c03e12a,9d0e655e_1,individualPositionAngle,
4c03e12a,9d0e655e_1,individualSpeed,
4c03e12a,9d0e655e_1,bboxX,
4c03e12a,9d0e655e_1,bboxY,
4c03e12a,9d0e655e_1,bboxWidth,
4c03e12a,9d0e655e_1,bboxHeight,
4c03e12a,9d0e655e_1,classificationMethod,human
4c03e12a,9d0e655e_1,classifiedBy,Peter Desmet
4c03e12a,b140bd0c_1,observationType,blank
4c03e12a,b140bd0c_1,individualPositionRadius,
4c03e12a,b140bd0c_1,individualPositionAngle,
4c03e12a,b140bd0c_1,individualSpeed,
4c03e12a,b140bd0c_1,bboxX,
4c03e12a,b140bd0c_1,bboxY,
4c03e12a,b140bd0c_1,bboxWidth,
4c03e12a,b140bd0c_1,bboxHeight,
4c03e12a,b140bd0c_1,classificationMethod,human
4c03e12a,b140bd0c_1,classifiedBy,Peter Desmet
4c03e12a,b6de2aaf_1,observationType,animal
4c03e12a,b6de2aaf_1,individualPositionRadius,
4c03e12a,b6de2aaf_1,individualPositionAngle,
4c03e12a,b6de2aaf_1,individualSpeed,
4c03e12a,b6de2aaf_1,bboxX,
4c03e12a,b6de2aaf_1,bboxY,
4c03e12a,b6de2aaf_1,bboxWidth,
4c03e12a,b6de2aaf_1,bboxHeight,
4c03e12a,b6de2aaf_1,classificationMethod,human
4c03e12a,b6de2aaf_1,classifiedBy,Peter Desmet
4c03e12a,c60eb90d,observationType,animal
4c03e12a,c60eb90d,individualPositionRadius,
4c03e12a,c60eb90d,individualPositionAngle,
4c03e12a,c60eb90d,individualSpeed,
4c03e12a,c60eb90d,bboxX,
4c03e12a,c60eb90d,bboxY,
4c03e12a,c60eb90d,bboxWidth,
4c03e12a,c60eb90d,bboxHeight,
4c03e12a,c60eb90d,classificationMethod,human
4c03e12a,c60eb90d,classifiedBy,Danny Van der beeck
4c03e12a,d6c62df3_1,observationType,animal
4c03e12a,d6c62df3_1,individualPositionRadius,
4c03e12a,d6c62df3_1,individualPositionAngle,
4c03e12a,d6c62df3_1,individualSpeed,
4c03e12a,d6c62df3_1,bboxX,
4c03e12a,d6c62df3_1,bboxY,
4c03e12a,d6c62df3_1,bboxWidth,
4c03e12a,d6c62df3_1,bboxHeight,
4c03e12a,d6c62df3_1,classificationMethod,human
4c03e12a,d6c62df3_1,classifiedBy,Peter Desmet
4c03e12a,e87af601_1,observationType,animal
4c03e12a,e87af601_1,individualPositionRadius,
4c03e12a,e87af601_1,individualPositionAngle,
4c03e12a,e87af601_1,individualSpeed,
4c03e12a,e87af601_1,bboxX,
4c03e12a,e87af601_1,bboxY,
4c03e12a,e87af601_1,bboxWidth,
4c03e12a,e87af601_1,bboxHeight,
4c03e12a,e87af601_1,classificationMethod,human
4c03e12a,e87af601_1,classifiedBy,Peter Desmet
4dcacd8f,0e98b93e_1,observationType,animal
4dcacd8f,0e98b93e_1,individualPositionRadius,
4dcacd8f,0e98b93e_1,individualPositionAngle,
4dcacd8f,0e98b93e_1,individualSpeed,
4dcacd8f,0e98b93e_1,bboxX,0.32325
4dcacd8f,0e98b93e_1,bboxY,0.46962
4dcacd8f,0e98b93e_1,bboxWidth,0.2744
4dcacd8f,0e98b93e_1,bboxHeight,0.25189
4dcacd8f,0e98b93e_1,classificationMethod,machine
4dcacd8f,0e98b93e_1,classifiedBy,Western Europe species model Version 1
4dcacd8f,1065da4b_1,observationType,animal
4dcacd8f,1065da4b_1,individualPositionRadius,
4dcacd8f,1065da4b_1,individualPositionAngle,
4dcacd8f,1065da4b_1,individualSpeed,
4dcacd8f,1065da4b_1,bboxX,0.68073
4dcacd8f,1065da4b_1,bboxY,0.64592
4dcacd8f,1065da4b_1,bboxWidth,0.20084
4dcacd8f,1065da4b_1,bboxHeight,0.12753
4dcacd8f,1065da4b_1,classificationMethod,machine
4dcacd8f,1065da4b_1,classifiedBy,Western Europe species model Version 1
4dcacd8f,13b58ff5_1,observationType,animal
4dcacd8f,13b58ff5_1,individualPositionRadius,
4dcacd8f,13b58ff5_1,individualPositionAngle,
4dcacd8f,13b58ff5_1,individualSpeed,
4dcacd8f,13b58ff5_1,bboxX,0.41081
4dcacd8f,13b58ff5_1,bboxY,0.47909
4dcacd8f,13b58ff5_1,bboxWidth,0.06936
4dcacd8f,13b58ff5_1,bboxHeight,0.29999
4dcacd8f,13b58ff5_1,classificationMethod,machine
4dcacd8f,13b58ff5_1,classifiedBy,Western Europe species model Version 1
4dcacd8f,1bd866b3_1,observationType,animal
4dcacd8f,1bd866b3_1,individualPositionRadius,
4dcacd8f,1bd866b3_1,individualPositionAngle,
4dcacd8f,1bd866b3_1,individualSpeed,
4dcacd8f,1bd866b3_1,bboxX,0.46906
4dcacd8f,1bd866b3_1,bboxY,0.56957
4dcacd8f,1bd866b3_1,bboxWidth,0.20244
4dcacd8f,1bd866b3_1,bboxHeight,0.19133
4dcacd8f,1bd866b3_1,classificationMethod,machine
4dcacd8f,1bd866b3_1,classifiedBy,Western Europe species model Version 1
4dcacd8f,2e2ae3f0_1,observationType,animal
4dcacd8f,2e2ae3f0_1,individualPositionRadius,
4dcacd8f,2e2ae3f0_1,individualPositionAngle,
4dcacd8f,2e2ae3f0_1,individualSpeed,
4dcacd8f,2e2ae3f0_1,bboxX,0.39749
4dcacd8f,2e2ae3f0_1,bboxY,0.50274
4dcacd8f,2e2ae3f0_1,bboxWidth,0.14176
4dcacd8f,2e2ae3f0_1,bboxHeight,0.25342
4dcacd8f,2e2ae3f0_1,classificationMethod,machine
4dcacd8f,2e2ae3f0_1,classifiedBy,Western Europe species model Version 1
4dcacd8f,a552145d_1,observationType,animal
4dcacd8f,a552145d_1,individualPositionRadius,
4dcacd8f,a552145d_1,individualPositionAngle,
4dcacd8f,a552145d_1,individualSpeed,
4dcacd8f,a552145d_1,bboxX,0.41727
4dcacd8f,a552145d_1,bboxY,0.54291
4dcacd8f,a552145d_1,bboxWidth,0.21773
4dcacd8f,a552145d_1,bboxHeight,0.20751
4dcacd8f,a552145d_1,classificationMethod,machine
4dcacd8f,a552145d_1,classifiedBy,Western Europe species model Version 1
4dcacd8f,abcc45d4_1,observationType,animal
4dcacd8f,abcc45d4_1,individualPositionRadius,
4dcacd8f,abcc45d4_1,individualPositionAngle,
4dcacd8f,abcc45d4_1,individualSpeed,
4dcacd8f,abcc45d4_1,bboxX,0.57471
4dcacd8f,abcc45d4_1,bboxY,0.63425
4dcacd8f,abcc45d4_1,bboxWidth,0.2443
4dcacd8f,abcc45d4_1,bboxHeight,0.14707
4dcacd8f,abcc45d4_1,classificationMethod,machine
4dcacd8f,abcc45d4_1,classifiedBy,Western Europe species model Version 1
4dcacd8f,be8fe0df_1,observationType,animal
4dcacd8f,be8fe0df_1,individualPositionRadius,
4dcacd8f,be8fe0df_1,individualPositionAngle,
4dcacd8f,be8fe0df_1,individualSpeed,
4dcacd8f,be8fe0df_1,bboxX,0.39899
4dcacd8f,be8fe0df_1,bboxY,0.4774
4dcacd8f,be8fe0df_1,bboxWidth,0.08314
4dcacd8f,be8fe0df_1,bboxHeight,0.27078
4dcacd8f,be8fe0df_1,classificationMethod,machine
4dcacd8f,be8fe0df_1,classifiedBy,Western Europe species model Version 1
4dcacd8f,bf610120_1,observationType,animal
4dcacd8f,bf610120_1,individualPositionRadius,
4dcacd8f,bf610120_1,individualPositionAngle,
4dcacd8f,bf610120_1,individualSpeed,
4dcacd8f,bf610120_1,bboxX,0.54293
4dcacd8f,bf610120_1,bboxY,0.61291
4dcacd8f,bf610120_1,bboxWidth,0.24381
4dcacd8f,bf610120_1,bboxHeight,0.13853
4dcacd8f,bf610120_1,classificationMethod,machine
4dcacd8f,bf610120_1,classifiedBy,Western Europe species model Version 1
4dcacd8f,cb30a896,observationType,animal
4dcacd8f,cb30a896,individualPositionRadius,
4dcacd8f,cb30a896,individualPositionAngle,
4dcacd8f,cb30a896,individualSpeed,
4dcacd8f,cb30a896,bboxX,
4dcacd8f,cb30a896,bboxY,
4dcacd8f,cb30a896,bboxWidth,
4dcacd8f,cb30a896,bboxHeight,
4dcacd8f,cb30a896,classificationMethod,machine
4dcacd8f,cb30a896,classifiedBy,Western Europe species model Version 1
4dcacd8f,d8427514_1,observationType,animal
4dcacd8f,d8427514_1,individualPositionRadius,
4dcacd8f,d8427514_1,individualPositionAngle,
4dcacd8f,d8427514_1,individualSpeed,
4dcacd8f,d8427514_1,bboxX,0.41001
4dcacd8f,d8427514_1,bboxY,0.48082
4dcacd8f,d8427514_1,bboxWidth,0.07038
4dcacd8f,d8427514_1,bboxHeight,0.26966
4dcacd8f,d8427514_1,classificationMethod,machine
4dcacd8f,d8427514_1,classifiedBy,Western Europe species model Version 1
52107a58,22a452e1,observationType,animal
52107a58,22a452e1,individualPositionRadius,
52107a58,22a452e1,individualPositionAngle,
52107a58,22a452e1,individualSpeed,
52107a58,22a452e1,bboxX,
52107a58,22a452e1,bboxY,
52107a58,22a452e1,bboxWidth,
52107a58,22a452e1,bboxHeight,
52107a58,22a452e1,classificationMethod,human
52107a58,22a452e1,classifiedBy,Danny Van der beeck
52107a58,254635b0,observationType,animal
52107a58,254635b0,individualPositionRadius,
52107a58,254635b0,individualPositionAngle,
52107a58,254635b0,individualSpeed,
52107a58,254635b0,bboxX,
52107a58,254635b0,bboxY,
52107a58,254635b0,bboxWidth,
52107a58,254635b0,bboxHeight,
52107a58,254635b0,classificationMethod,human
52107a58,254635b0,classifiedBy,Danny Van der beeck
52107a58,28290b2c_1,observationType,animal
52107a58,28290b2c_1,individualPositionRadius,
52107a58,28290b2c_1,individualPositionAngle,
52107a58,28290b2c_1,individualSpeed,
52107a58,28290b2c_1,bboxX,
52107a58,28290b2c_1,bboxY,
52107a58,28290b2c_1,bboxWidth,
52107a58,28290b2c_1,bboxHeight,
52107a58,28290b2c_1,classificationMethod,human
52107a58,28290b2c_1,classifiedBy,Peter Desmet
52107a58,28290b2c_2,observationType,animal
52107a58,28290b2c_2,individualPositionRadius,
52107a58,28290b2c_2,individualPositionAngle,
52107a58,28290b2c_2,individualSpeed,
52107a58,28290b2c_2,bboxX,
52107a58,28290b2c_2,bboxY,
52107a58,28290b2c_2,bboxWidth,
52107a58,28290b2c_2,bboxHeight,
52107a58,28290b2c_2,classificationMethod,human
52107a58,28290b2c_2,classifiedBy,Peter Desmet
52107a58,53446511_1,observationType,animal
52107a58,53446511_1,individualPositionRadius,
52107a58,53446511_1,individualPositionAngle,
52107a58,53446511_1,individualSpeed,
52107a58,53446511_1,bboxX,
52107a58,53446511_1,bboxY,
52107a58,53446511_1,bboxWidth,
52107a58,53446511_1,bboxHeight,
52107a58,53446511_1,classificationMethod,human
52107a58,53446511_1,classifiedBy,Peter Desmet
52107a58,53446511_2,observationType,animal
52107a58,53446511_2,individualPositionRadius,
52107a58,53446511_2,individualPositionAngle,
52107a58,53446511_2,individualSpeed,
52107a58,53446511_2,bboxX,
52107a58,53446511_2,bboxY,
52107a58,53446511_2,bboxWidth,
52107a58,53446511_2,bboxHeight,
52107a58,53446511_2,classificationMethod,human
52107a58,53446511_2,classifiedBy,Peter Desmet
52107a58,72366a31_1,observationType,animal
52107a58,72366a31_1,individualPositionRadius,
52107a58,72366a31_1,individualPositionAngle,
52107a58,72366a31_1,individualSpeed,
52107a58,72366a31_1,bboxX,
52107a58,72366a31_1,bboxY,
52107a58,72366a31_1,bboxWidth,
52107a58,72366a31_1,bboxHeight,
52107a58,72366a31_1,classificationMethod,human
52107a58,72366a31_1,classifiedBy,Peter Desmet
52107a58,72366a31_2,observationType,animal
52107a58,72366a31_2,individualPositionRadius,
52107a58,72366a31_2,individualPositionAngle,
52107a58,72366a31_2,individualSpeed,
52107a58,72366a31_2,bboxX,
52107a58,72366a31_2,bboxY,
52107a58,72366a31_2,bboxWidth,
52107a58,72366a31_2,bboxHeight,
52107a58,72366a31_2,classificationMethod,human
52107a58,72366a31_2,classifiedBy,Peter Desmet
52107a58,7d3e106e_1,observationType,animal
52107a58,7d3e106e_1,individualPositionRadius,
