metadataLanguage,eventID,identifier,dc:type,comments,dcterms:rights,CreateDate,captureDevice,resourceCreationTechnique,accessURI,dc:format
http://id.loc.gov/vocabulary/iso639-2/eng,7363b68a,235078cc,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-09T03:16:13Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/235078cc-1b44-4da3-b260-3faccb37c2ca/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,7363b68a,8b8ba813,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-09T03:16:13Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/8b8ba813-1ad5-4944-8c0a-96c82f6fb36f/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,7363b68a,b5e07538,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-09T03:16:14Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/b5e07538-091b-4c16-a553-d9e50ab0e1eb/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,7363b68a,f38e18d4,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-09T03:16:14Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/f38e18d4-7f59-4ad4-befe-2e10d5467f25/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,7363b68a,67aecf0d,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-09T03:16:15Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/67aecf0d-3558-4482-86fb-c9fd72ef4e31/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,7363b68a,fc05b93d,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-09T03:16:16Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/fc05b93d-f9bd-4e8a-86f4-948a47909a08/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,7363b68a,46ee4572,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-09T03:16:16Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/46ee4572-7020-463e-bbe0-86163f387114/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,7363b68a,2840949c,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-09T03:16:17Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/2840949c-5db5-4975-8df5-6b71aa626562/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,e68deaed,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:29Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/e68deaed-a64e-4999-87a3-9aa0edf5970d/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,e68deaed,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:29Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/e68deaed-a64e-4999-87a3-9aa0edf5970d/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,e68deaed,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:29Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/e68deaed-a64e-4999-87a3-9aa0edf5970d/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,c5efbcb3,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:30Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/c5efbcb3-34f5-4a59-bc15-034e01b05475/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,c5efbcb3,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:30Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/c5efbcb3-34f5-4a59-bc15-034e01b05475/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,c5efbcb3,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:30Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/c5efbcb3-34f5-4a59-bc15-034e01b05475/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,07eee194,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:31Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/07eee194-85c7-4586-96be-7b42ff6f1132/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,07eee194,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:31Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/07eee194-85c7-4586-96be-7b42ff6f1132/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,07eee194,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:31Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/07eee194-85c7-4586-96be-7b42ff6f1132/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,479a93c4,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:31Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/479a93c4-bc70-4e91-9ab5-b058df232ed0/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,479a93c4,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:31Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/479a93c4-bc70-4e91-9ab5-b058df232ed0/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,479a93c4,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:31Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/479a93c4-bc70-4e91-9ab5-b058df232ed0/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,6d65f3e4,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:32Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/6d65f3e4-4770-407b-b2bf-878983bf9872/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,6d65f3e4,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:32Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/6d65f3e4-4770-407b-b2bf-878983bf9872/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,6d65f3e4,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:32Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/6d65f3e4-4770-407b-b2bf-878983bf9872/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,5ba57018,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:32Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/5ba57018-fd06-4319-bc80-ba6efa076c7c/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,5ba57018,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:32Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/5ba57018-fd06-4319-bc80-ba6efa076c7c/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,5ba57018,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:32Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/5ba57018-fd06-4319-bc80-ba6efa076c7c/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,c39a0749,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:33Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/c39a0749-b8db-4853-81c4-32b9a99868ca/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,c39a0749,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:33Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/c39a0749-b8db-4853-81c4-32b9a99868ca/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,c39a0749,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:33Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/c39a0749-b8db-4853-81c4-32b9a99868ca/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,d2ed4389,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:34Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/d2ed4389-14e6-45d7-b67d-b52d3cffd0fb/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,d2ed4389,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:34Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/d2ed4389-14e6-45d7-b67d-b52d3cffd0fb/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,d2ed4389,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:34Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/d2ed4389-14e6-45d7-b67d-b52d3cffd0fb/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,51549c25,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:35Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/51549c25-e565-4ece-a26e-12442ccc3fcb/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,51549c25,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:35Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/51549c25-e565-4ece-a26e-12442ccc3fcb/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,51549c25,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:35Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/51549c25-e565-4ece-a26e-12442ccc3fcb/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,b78bb29f,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:35Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/b78bb29f-fbf3-49b0-911b-ca4e5a95d801/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,b78bb29f,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:35Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/b78bb29f-fbf3-49b0-911b-ca4e5a95d801/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,b78bb29f,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:35Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/b78bb29f-fbf3-49b0-911b-ca4e5a95d801/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,d6785b65,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:41Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/d6785b65-24fa-4663-8539-e5fb261d069d/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,d6785b65,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:41Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/d6785b65-24fa-4663-8539-e5fb261d069d/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,d6785b65,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:41Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/d6785b65-24fa-4663-8539-e5fb261d069d/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,2b860458,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:42Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/2b860458-742b-4fca-937c-2a27742dccb0/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,2b860458,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:42Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/2b860458-742b-4fca-937c-2a27742dccb0/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,2b860458,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:42Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/2b860458-742b-4fca-937c-2a27742dccb0/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,d45648b9,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:43Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/d45648b9-76d1-4500-898c-dd3c3f31a0b8/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,d45648b9,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:43Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/d45648b9-76d1-4500-898c-dd3c3f31a0b8/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,d45648b9,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:43Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/d45648b9-76d1-4500-898c-dd3c3f31a0b8/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,eecd8ce1,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:43Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/eecd8ce1-2b13-49b7-bcec-c0056848aa62/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,eecd8ce1,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:43Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/eecd8ce1-2b13-49b7-bcec-c0056848aa62/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,eecd8ce1,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:43Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/eecd8ce1-2b13-49b7-bcec-c0056848aa62/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,48d26ebc,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:44Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/48d26ebc-ba6e-4245-8f52-c2cc1d64ef1f/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,48d26ebc,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:44Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/48d26ebc-ba6e-4245-8f52-c2cc1d64ef1f/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,48d26ebc,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:44Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/48d26ebc-ba6e-4245-8f52-c2cc1d64ef1f/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,4afd0344,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:44Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/4afd0344-3cec-4942-987b-96b69da75e6b/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,4afd0344,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:44Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/4afd0344-3cec-4942-987b-96b69da75e6b/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,4afd0344,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:44Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/4afd0344-3cec-4942-987b-96b69da75e6b/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,916964ac,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:45Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/916964ac-6389-4d06-8853-2eac6c36d8e7/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,916964ac,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:45Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/916964ac-6389-4d06-8853-2eac6c36d8e7/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,916964ac,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:45Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/916964ac-6389-4d06-8853-2eac6c36d8e7/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,3e8e355a,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:46Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/3e8e355a-6253-4a5f-a950-2f934821b7f7/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,3e8e355a,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:46Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/3e8e355a-6253-4a5f-a950-2f934821b7f7/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,3e8e355a,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:46Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/3e8e355a-6253-4a5f-a950-2f934821b7f7/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,b7792672,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:46Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/b7792672-6a31-484a-a97b-e19e34657021/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,b7792672,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:46Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/b7792672-6a31-484a-a97b-e19e34657021/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,b7792672,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:46Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/b7792672-6a31-484a-a97b-e19e34657021/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,1683dd3b,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:47Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/1683dd3b-7791-493a-84c6-1bb50541fd97/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,1683dd3b,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:47Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/1683dd3b-7791-493a-84c6-1bb50541fd97/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,1683dd3b,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:47Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/1683dd3b-7791-493a-84c6-1bb50541fd97/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,e6c63f88,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:49Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/e6c63f88-a31f-4f06-9410-3213baed08ab/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,e6c63f88,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:49Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/e6c63f88-a31f-4f06-9410-3213baed08ab/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,e6c63f88,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:49Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/e6c63f88-a31f-4f06-9410-3213baed08ab/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,91a1ba54,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:50Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/91a1ba54-5e19-4f18-88f8-8dd0dd3ef836/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,91a1ba54,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:50Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/91a1ba54-5e19-4f18-88f8-8dd0dd3ef836/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,91a1ba54,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:50Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/91a1ba54-5e19-4f18-88f8-8dd0dd3ef836/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,233a2f40,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:51Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/233a2f40-b0c5-4b93-90e4-e254d2e148f5/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,233a2f40,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:51Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/233a2f40-b0c5-4b93-90e4-e254d2e148f5/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,233a2f40,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:51Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/233a2f40-b0c5-4b93-90e4-e254d2e148f5/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,5e01e638,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:51Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/5e01e638-d36f-4ca2-957d-7bbdc76dcc89/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,5e01e638,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:51Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/5e01e638-d36f-4ca2-957d-7bbdc76dcc89/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,5e01e638,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:51Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/5e01e638-d36f-4ca2-957d-7bbdc76dcc89/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,dadf1718,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:52Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/dadf1718-90bd-438e-8649-3663f226072f/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,dadf1718,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:52Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/dadf1718-90bd-438e-8649-3663f226072f/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,dadf1718,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:52Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/dadf1718-90bd-438e-8649-3663f226072f/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,643d63a4,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:52Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/643d63a4-dd46-4b9d-b3de-665fe2a46754/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,643d63a4,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:52Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/643d63a4-dd46-4b9d-b3de-665fe2a46754/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,643d63a4,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:52Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/643d63a4-dd46-4b9d-b3de-665fe2a46754/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,19744c44,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:53Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/19744c44-03ea-438f-9dc7-927e6e494ee1/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,19744c44,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:53Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/19744c44-03ea-438f-9dc7-927e6e494ee1/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,19744c44,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:53Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/19744c44-03ea-438f-9dc7-927e6e494ee1/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,edc345bc,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:54Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/edc345bc-b58a-4c0d-8659-89132449cc3c/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,edc345bc,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:54Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/edc345bc-b58a-4c0d-8659-89132449cc3c/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,edc345bc,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:54Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/edc345bc-b58a-4c0d-8659-89132449cc3c/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,b6e435f8,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:54Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/b6e435f8-b22b-4916-8275-5fbff2d84a76/file,image/jpeg
http://id.loc.gov/vocabulary/iso639-2/eng,79204343,b6e435f8,StillImage,,http://creativecommons.org/licenses/by/4.0/,2020-06-12T04:04:54Z,Reconyx-HF2X,activityDetection,https://multimedia.agouti.eu/assets/b6e435f8-b22b-4916-8275-5fbff2d84a76/file,image/jpeg
