type,rightsHolder,datasetID,datasetName,dataGeneralizations,eventID,parentEventID,eventType,eventDate,habitat,samplingProtocol,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,locationID,locationName
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,7d3e106e,7d3e106e,media,2020-06-06T04:11:13Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,b1e03fbb,b1e03fbb,media,2020-06-09T03:16:11Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,f69cf443,f69cf443,media,2020-06-09T03:16:12Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,235078cc,235078cc,media,2020-06-09T03:16:13Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,8b8ba813,8b8ba813,media,2020-06-09T03:16:13Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,b5e07538,b5e07538,media,2020-06-09T03:16:14Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,f38e18d4,f38e18d4,media,2020-06-09T03:16:14Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,67aecf0d,67aecf0d,media,2020-06-09T03:16:15Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,fc05b93d,fc05b93d,media,2020-06-09T03:16:16Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,46ee4572,46ee4572,media,2020-06-09T03:16:16Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,2840949c,2840949c,media,2020-06-09T03:16:17Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,e68deaed,e68deaed,media,2020-06-12T04:04:29Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,e68deaed,e68deaed,media,2020-06-12T04:04:29Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,e68deaed,e68deaed,media,2020-06-12T04:04:29Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,c5efbcb3,c5efbcb3,media,2020-06-12T04:04:30Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,c5efbcb3,c5efbcb3,media,2020-06-12T04:04:30Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,c5efbcb3,c5efbcb3,media,2020-06-12T04:04:30Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,07eee194,07eee194,media,2020-06-12T04:04:31Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,07eee194,07eee194,media,2020-06-12T04:04:31Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,07eee194,07eee194,media,2020-06-12T04:04:31Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,479a93c4,479a93c4,media,2020-06-12T04:04:31Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,479a93c4,479a93c4,media,2020-06-12T04:04:31Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,479a93c4,479a93c4,media,2020-06-12T04:04:31Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,6d65f3e4,6d65f3e4,media,2020-06-12T04:04:32Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,6d65f3e4,6d65f3e4,media,2020-06-12T04:04:32Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,6d65f3e4,6d65f3e4,media,2020-06-12T04:04:32Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,5ba57018,5ba57018,media,2020-06-12T04:04:32Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,5ba57018,5ba57018,media,2020-06-12T04:04:32Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,5ba57018,5ba57018,media,2020-06-12T04:04:32Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,c39a0749,c39a0749,media,2020-06-12T04:04:33Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,c39a0749,c39a0749,media,2020-06-12T04:04:33Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,c39a0749,c39a0749,media,2020-06-12T04:04:33Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,d2ed4389,d2ed4389,media,2020-06-12T04:04:34Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,d2ed4389,d2ed4389,media,2020-06-12T04:04:34Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,d2ed4389,d2ed4389,media,2020-06-12T04:04:34Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,51549c25,51549c25,media,2020-06-12T04:04:35Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,51549c25,51549c25,media,2020-06-12T04:04:35Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,51549c25,51549c25,media,2020-06-12T04:04:35Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,b78bb29f,b78bb29f,media,2020-06-12T04:04:35Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,b78bb29f,b78bb29f,media,2020-06-12T04:04:35Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,b78bb29f,b78bb29f,media,2020-06-12T04:04:35Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,d6785b65,d6785b65,media,2020-06-12T04:04:41Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,d6785b65,d6785b65,media,2020-06-12T04:04:41Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,d6785b65,d6785b65,media,2020-06-12T04:04:41Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,2b860458,2b860458,media,2020-06-12T04:04:42Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,2b860458,2b860458,media,2020-06-12T04:04:42Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,2b860458,2b860458,media,2020-06-12T04:04:42Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,d45648b9,d45648b9,media,2020-06-12T04:04:43Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,d45648b9,d45648b9,media,2020-06-12T04:04:43Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,d45648b9,d45648b9,media,2020-06-12T04:04:43Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,eecd8ce1,eecd8ce1,media,2020-06-12T04:04:43Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,eecd8ce1,eecd8ce1,media,2020-06-12T04:04:43Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,eecd8ce1,eecd8ce1,media,2020-06-12T04:04:43Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,48d26ebc,48d26ebc,media,2020-06-12T04:04:44Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,48d26ebc,48d26ebc,media,2020-06-12T04:04:44Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,48d26ebc,48d26ebc,media,2020-06-12T04:04:44Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,4afd0344,4afd0344,media,2020-06-12T04:04:44Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,4afd0344,4afd0344,media,2020-06-12T04:04:44Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,4afd0344,4afd0344,media,2020-06-12T04:04:44Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,916964ac,916964ac,media,2020-06-12T04:04:45Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,916964ac,916964ac,media,2020-06-12T04:04:45Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,916964ac,916964ac,media,2020-06-12T04:04:45Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,3e8e355a,3e8e355a,media,2020-06-12T04:04:46Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,3e8e355a,3e8e355a,media,2020-06-12T04:04:46Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,3e8e355a,3e8e355a,media,2020-06-12T04:04:46Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,b7792672,b7792672,media,2020-06-12T04:04:46Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,b7792672,b7792672,media,2020-06-12T04:04:46Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,b7792672,b7792672,media,2020-06-12T04:04:46Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
